time,temp_max,temp_min,precipitation,city,temp_range
2023-05-21,24.9,14.7,0.0,Tokyo,10.2
2023-05-22,27.6,15.5,0.9,Tokyo,12.100000000000001
2023-05-23,15.1,13.5,13.4,Tokyo,1.5999999999999996
2023-05-24,22.1,11.1,0.0,Tokyo,11.000000000000002
2023-05-25,22.0,11.0,0.0,Tokyo,11.0
2023-05-26,23.0,15.6,0.0,Tokyo,7.4
2023-05-27,25.1,13.0,0.0,Tokyo,12.100000000000001
2023-05-28,23.6,17.2,0.2,Tokyo,6.400000000000002
2023-05-29,21.3,17.9,20.1,Tokyo,3.400000000000002
2023-05-30,24.3,17.8,1.8,Tokyo,6.5
2023-05-31,20.3,16.4,6.9,Tokyo,3.900000000000002
2023-06-01,24.1,13.7,0.0,Tokyo,10.400000000000002
2023-06-02,23.3,19.1,99.5,Tokyo,4.199999999999999
2023-06-03,23.2,16.2,80.9,Tokyo,7.0
2023-06-04,25.0,15.4,0.0,Tokyo,9.6
2023-06-05,27.3,16.2,0.0,Tokyo,11.100000000000001
2023-06-06,23.8,15.7,3.9,Tokyo,8.100000000000001
2023-06-07,27.2,16.5,4.0,Tokyo,10.7
2023-06-08,26.9,18.2,3.7,Tokyo,8.7
2023-06-09,24.7,19.5,31.1,Tokyo,5.199999999999999
2023-06-10,25.9,19.5,0.2,Tokyo,6.399999999999999
2023-06-11,24.2,19.1,10.2,Tokyo,5.099999999999998
2023-06-12,23.6,19.7,14.8,Tokyo,3.900000000000002
2023-06-13,27.2,19.1,3.2,Tokyo,8.099999999999998
2023-06-14,26.6,20.7,1.4,Tokyo,5.900000000000002
2023-06-15,24.7,20.0,7.9,Tokyo,4.699999999999999
2023-06-16,28.8,19.0,5.2,Tokyo,9.8
2023-06-17,28.7,18.5,0.0,Tokyo,10.2
2023-06-18,28.7,18.5,0.0,Tokyo,10.2
2023-06-19,26.6,19.4,0.6,Tokyo,7.200000000000003
2023-06-20,25.6,18.6,2.7,Tokyo,7.0
2023-06-21,25.3,17.8,0.0,Tokyo,7.5
2023-06-22,23.6,14.4,10.5,Tokyo,9.200000000000001
2023-06-23,24.7,14.5,1.6,Tokyo,10.2
2023-06-24,27.6,19.0,0.2,Tokyo,8.600000000000001
2023-06-25,29.2,19.4,0.1,Tokyo,9.8
2023-06-26,29.3,21.1,0.0,Tokyo,8.2
2023-06-27,28.4,22.3,2.6,Tokyo,6.099999999999998
2023-06-28,30.8,21.5,1.0,Tokyo,9.3
2023-06-29,31.9,21.4,0.0,Tokyo,10.5
2023-06-30,29.8,22.8,7.2,Tokyo,7.0
2023-07-01,27.7,24.2,33.3,Tokyo,3.5
2023-07-02,30.1,22.2,0.6,Tokyo,7.900000000000002
2023-07-03,29.7,21.2,0.0,Tokyo,8.5
2023-07-04,29.1,20.7,3.4,Tokyo,8.400000000000002
2023-07-05,27.7,21.7,0.3,Tokyo,6.0
2023-07-06,32.1,22.9,10.8,Tokyo,9.200000000000003
2023-07-07,32.4,22.3,0.0,Tokyo,10.099999999999998
2023-07-08,31.8,24.2,2.5,Tokyo,7.600000000000001
2023-07-09,31.6,22.6,2.9,Tokyo,9.0
2023-07-10,34.7,24.3,0.0,Tokyo,10.400000000000002
2023-07-11,33.3,24.3,0.0,Tokyo,8.999999999999996
2023-07-12,36.8,24.0,0.0,Tokyo,12.799999999999997
2023-07-13,30.5,25.6,4.4,Tokyo,4.899999999999999
2023-07-14,31.8,23.7,0.3,Tokyo,8.100000000000001
2023-07-15,32.2,24.8,0.0,Tokyo,7.400000000000002
2023-07-16,37.3,24.7,0.0,Tokyo,12.599999999999998
2023-07-17,37.2,26.2,0.0,Tokyo,11.000000000000004
2023-07-18,39.1,26.4,1.0,Tokyo,12.700000000000003
2023-07-19,35.4,26.2,1.3,Tokyo,9.2
2023-07-20,32.4,24.9,4.1,Tokyo,7.5
2023-07-21,31.8,23.7,0.9,Tokyo,8.100000000000001
2023-07-22,33.1,22.2,0.8,Tokyo,10.900000000000002
2023-07-23,34.3,22.4,0.0,Tokyo,11.899999999999999
2023-07-24,35.8,22.3,0.0,Tokyo,13.499999999999996
2023-07-25,37.4,22.5,0.0,Tokyo,14.899999999999999
2023-07-26,39.2,24.7,0.0,Tokyo,14.500000000000004
2023-07-27,37.0,25.5,0.0,Tokyo,11.5
2023-07-28,35.0,25.7,0.5,Tokyo,9.3
2023-07-29,35.9,25.5,0.0,Tokyo,10.399999999999999
2023-07-30,37.3,25.0,0.0,Tokyo,12.299999999999997
2023-07-31,36.0,26.1,0.7,Tokyo,9.899999999999999
2023-08-01,31.1,25.3,3.8,Tokyo,5.800000000000001
2023-08-02,35.5,24.5,1.9,Tokyo,11.0
2023-08-03,35.7,25.8,2.9,Tokyo,9.900000000000002
2023-08-04,37.2,25.8,2.7,Tokyo,11.400000000000002
2023-08-05,35.4,26.4,0.0,Tokyo,9.0
2023-08-06,33.7,25.7,4.1,Tokyo,8.000000000000004
2023-08-07,34.1,25.4,0.6,Tokyo,8.700000000000003
2023-08-08,35.2,25.3,5.6,Tokyo,9.900000000000002
2023-08-09,29.7,25.2,31.9,Tokyo,4.5
2023-08-10,32.1,25.9,1.6,Tokyo,6.200000000000003
2023-08-11,32.9,24.1,1.7,Tokyo,8.799999999999997
2023-08-12,33.5,24.2,0.1,Tokyo,9.3
2023-08-13,33.0,24.9,7.0,Tokyo,8.100000000000001
2023-08-14,31.6,24.6,16.2,Tokyo,7.0
2023-08-15,31.8,24.3,30.9,Tokyo,7.5
2023-08-16,30.9,25.2,0.6,Tokyo,5.699999999999999
2023-08-17,32.5,25.2,0.2,Tokyo,7.300000000000001
2023-08-18,32.5,25.0,0.2,Tokyo,7.5
2023-08-19,34.3,25.4,0.6,Tokyo,8.899999999999999
2023-08-20,34.7,25.1,0.2,Tokyo,9.600000000000001
2023-08-21,34.9,25.2,0.5,Tokyo,9.7
2023-08-22,32.3,25.2,7.6,Tokyo,7.099999999999998
2023-08-23,31.9,25.4,6.6,Tokyo,6.5
2023-08-24,31.8,25.3,0.6,Tokyo,6.5
2023-08-25,33.2,25.3,0.0,Tokyo,7.900000000000002
2023-08-26,33.8,24.5,10.4,Tokyo,9.299999999999997
2023-08-27,31.6,23.5,3.8,Tokyo,8.100000000000001
2023-08-28,33.5,24.6,0.0,Tokyo,8.899999999999999
2023-08-29,34.1,24.4,0.0,Tokyo,9.700000000000003
2023-08-30,34.2,23.4,0.0,Tokyo,10.800000000000004
2023-08-31,33.9,25.6,0.0,Tokyo,8.299999999999997
2023-09-01,33.8,25.2,0.0,Tokyo,8.599999999999998
2023-09-02,35.4,24.9,0.0,Tokyo,10.5
2023-09-03,35.0,25.1,15.1,Tokyo,9.899999999999999
2023-09-04,29.5,24.1,31.7,Tokyo,5.399999999999999
2023-09-05,31.9,24.9,0.4,Tokyo,7.0
2023-09-06,31.7,24.0,2.0,Tokyo,7.699999999999999
2023-09-07,29.7,23.5,3.5,Tokyo,6.199999999999999
2023-09-08,24.6,21.1,75.2,Tokyo,3.5
2023-09-09,28.8,21.7,0.7,Tokyo,7.100000000000001
2023-09-10,31.1,23.2,0.0,Tokyo,7.900000000000002
2023-09-11,30.9,24.3,0.1,Tokyo,6.599999999999998
2023-09-12,29.8,23.8,0.4,Tokyo,6.0
2023-09-13,31.3,21.6,0.0,Tokyo,9.7
2023-09-14,31.1,23.8,0.0,Tokyo,7.300000000000001
2023-09-15,32.9,24.5,4.2,Tokyo,8.399999999999999
2023-09-16,31.4,24.8,0.8,Tokyo,6.599999999999998
2023-09-17,31.8,24.6,0.2,Tokyo,7.199999999999999
2023-09-18,31.7,24.8,0.0,Tokyo,6.899999999999999
2023-09-19,32.2,22.8,0.0,Tokyo,9.400000000000002
2023-09-20,32.2,23.7,14.9,Tokyo,8.500000000000004
2023-09-21,28.7,22.5,1.1,Tokyo,6.199999999999999
2023-09-22,30.2,22.4,33.4,Tokyo,7.800000000000001
2023-09-23,25.1,20.8,14.5,Tokyo,4.300000000000001
2023-09-24,25.4,18.3,0.0,Tokyo,7.099999999999998
2023-09-25,26.3,16.4,0.0,Tokyo,9.900000000000002
2023-09-26,28.0,18.5,0.0,Tokyo,9.5
2023-09-27,28.4,20.8,0.0,Tokyo,7.599999999999998
2023-09-28,30.9,21.3,0.2,Tokyo,9.599999999999998
2023-09-29,28.4,22.7,9.0,Tokyo,5.699999999999999
2023-09-30,27.5,20.3,1.0,Tokyo,7.199999999999999
2023-10-01,28.1,21.2,0.2,Tokyo,6.900000000000002
2023-10-02,26.6,19.8,0.0,Tokyo,6.800000000000001
2023-10-03,25.8,15.7,0.0,Tokyo,10.100000000000001
2023-10-04,21.0,17.4,18.2,Tokyo,3.6000000000000014
2023-10-05,23.5,16.4,0.0,Tokyo,7.100000000000001
2023-10-06,24.7,14.5,0.0,Tokyo,10.2
2023-10-07,23.4,14.4,0.0,Tokyo,8.999999999999998
2023-10-08,21.5,12.8,3.5,Tokyo,8.7
2023-10-09,17.7,14.2,19.4,Tokyo,3.5
2023-10-10,24.6,16.9,8.4,Tokyo,7.700000000000003
2023-10-11,22.6,15.6,0.0,Tokyo,7.000000000000002
2023-10-12,22.3,12.8,0.0,Tokyo,9.5
2023-10-13,21.8,12.9,0.0,Tokyo,8.9
2023-10-14,21.2,10.2,0.2,Tokyo,11.0
2023-10-15,18.3,13.3,47.3,Tokyo,5.0
2023-10-16,24.4,11.7,0.0,Tokyo,12.7
2023-10-17,23.5,13.7,0.0,Tokyo,9.8
2023-10-18,23.2,12.3,0.0,Tokyo,10.899999999999999
2023-10-19,24.1,12.4,0.0,Tokyo,11.700000000000001
2023-10-20,25.3,13.7,0.0,Tokyo,11.600000000000001
2023-10-21,21.6,12.8,0.0,Tokyo,8.8
2023-10-22,18.6,9.2,0.0,Tokyo,9.400000000000002
2023-10-23,20.6,9.4,0.0,Tokyo,11.200000000000001
2023-10-24,22.2,11.5,0.0,Tokyo,10.7
2023-10-25,21.7,13.0,0.2,Tokyo,8.7
2023-10-26,23.1,11.4,0.0,Tokyo,11.700000000000001
2023-10-27,22.4,10.8,0.0,Tokyo,11.599999999999998
2023-10-28,20.7,12.2,0.0,Tokyo,8.5
2023-10-29,19.5,13.4,1.6,Tokyo,6.1
2023-10-30,20.8,11.4,0.0,Tokyo,9.4
2023-10-31,21.2,11.0,0.0,Tokyo,10.2
2023-11-01,22.2,11.4,0.0,Tokyo,10.799999999999999
2023-11-02,24.2,10.7,0.0,Tokyo,13.5
2023-11-03,23.9,11.5,0.0,Tokyo,12.399999999999999
2023-11-04,25.5,11.8,0.0,Tokyo,13.7
2023-11-05,24.3,15.5,1.2,Tokyo,8.8
2023-11-06,25.1,15.1,1.4,Tokyo,10.000000000000002
2023-11-07,25.5,16.2,4.1,Tokyo,9.3
2023-11-08,20.7,12.8,0.0,Tokyo,7.899999999999999
2023-11-09,20.5,10.6,0.0,Tokyo,9.9
2023-11-10,18.2,11.0,15.5,Tokyo,7.199999999999999
2023-11-11,16.0,9.5,0.0,Tokyo,6.5
2023-11-12,10.8,7.8,0.8,Tokyo,3.000000000000001
2023-11-13,13.9,7.1,1.3,Tokyo,6.800000000000001
2023-11-14,16.9,3.9,0.0,Tokyo,12.999999999999998
2023-11-15,13.6,8.0,0.3,Tokyo,5.6
2023-11-16,17.0,6.2,0.1,Tokyo,10.8
2023-11-17,13.0,9.2,32.0,Tokyo,3.8000000000000007
2023-11-18,16.0,5.5,0.0,Tokyo,10.5
2023-11-19,18.1,4.0,0.0,Tokyo,14.100000000000001
2023-11-20,16.4,5.0,0.0,Tokyo,11.399999999999999
2023-11-21,15.9,4.0,0.0,Tokyo,11.9
2023-11-22,18.1,5.4,0.0,Tokyo,12.700000000000001
2023-11-23,20.2,8.7,0.0,Tokyo,11.5
2023-11-24,21.6,7.9,0.0,Tokyo,13.700000000000001
2023-11-25,12.1,5.8,0.0,Tokyo,6.3
2023-11-26,8.3,5.1,1.4,Tokyo,3.200000000000001
2023-11-27,13.9,4.4,0.0,Tokyo,9.5
2023-11-28,20.5,6.6,0.4,Tokyo,13.9
2023-11-29,15.4,4.4,0.0,Tokyo,11.0
2023-11-30,15.3,5.5,0.0,Tokyo,9.8
2023-12-01,11.2,4.2,0.0,Tokyo,6.999999999999999
2023-12-02,11.9,1.2,0.0,Tokyo,10.700000000000001
2023-12-03,14.6,0.9,0.0,Tokyo,13.7
2023-12-04,13.2,3.2,0.0,Tokyo,10.0
2023-12-05,11.0,1.9,0.5,Tokyo,9.1
2023-12-06,16.2,7.7,2.3,Tokyo,8.5
2023-12-07,19.3,4.3,0.0,Tokyo,15.0
2023-12-08,16.9,4.8,0.0,Tokyo,12.099999999999998
2023-12-09,16.2,4.3,0.0,Tokyo,11.899999999999999
2023-12-10,18.8,4.7,0.0,Tokyo,14.100000000000001
2023-12-11,16.4,8.9,0.2,Tokyo,7.499999999999998
2023-12-12,16.3,9.9,21.4,Tokyo,6.4
2023-12-13,13.8,6.2,2.0,Tokyo,7.6000000000000005
2023-12-14,13.4,3.7,0.0,Tokyo,9.7
2023-12-15,19.1,7.0,1.5,Tokyo,12.100000000000001
2023-12-16,20.4,9.0,0.6,Tokyo,11.399999999999999
2023-12-17,14.8,3.7,0.0,Tokyo,11.100000000000001
2023-12-18,10.2,0.2,0.0,Tokyo,10.0
2023-12-19,8.9,1.4,0.0,Tokyo,7.5
2023-12-20,11.5,2.1,0.0,Tokyo,9.4
2023-12-21,10.1,-0.2,0.0,Tokyo,10.299999999999999
2023-12-22,8.9,-1.5,0.0,Tokyo,10.4
2023-12-23,8.7,-2.2,0.0,Tokyo,10.899999999999999
2023-12-24,8.2,-1.7,0.0,Tokyo,9.899999999999999
2023-12-25,10.5,-2.4,0.0,Tokyo,12.9
2023-12-26,11.4,0.1,0.0,Tokyo,11.3
2023-12-27,12.0,1.2,0.0,Tokyo,10.8
2023-12-28,10.4,1.4,0.0,Tokyo,9.0
2023-12-29,13.4,-0.8,0.0,Tokyo,14.200000000000001
2023-12-30,14.0,1.9,0.0,Tokyo,12.1
2023-12-31,12.4,4.7,4.7,Tokyo,7.7
2023-01-01,33.4,16.8,0.0,Cape_Town,16.599999999999998
2023-01-02,33.9,17.9,0.0,Cape_Town,16.0
2023-01-03,24.2,14.2,0.6,Cape_Town,10.0
2023-01-04,23.1,15.8,0.5,Cape_Town,7.300000000000001
2023-01-05,20.9,15.4,0.0,Cape_Town,5.499999999999998
2023-01-06,25.1,16.2,0.0,Cape_Town,8.900000000000002
2023-01-07,28.6,15.9,0.0,Cape_Town,12.700000000000001
2023-01-08,31.2,14.8,0.0,Cape_Town,16.4
2023-01-09,28.7,16.8,0.0,Cape_Town,11.899999999999999
2023-01-10,26.1,17.8,0.0,Cape_Town,8.3
2023-01-11,28.8,14.7,0.0,Cape_Town,14.100000000000001
2023-01-12,22.8,16.5,1.3,Cape_Town,6.300000000000001
2023-01-13,26.2,14.9,0.0,Cape_Town,11.299999999999999
2023-01-14,25.7,18.3,0.1,Cape_Town,7.399999999999999
2023-01-15,26.3,18.8,0.0,Cape_Town,7.5
2023-01-16,32.2,18.5,0.0,Cape_Town,13.700000000000003
2023-01-17,32.2,18.0,0.0,Cape_Town,14.200000000000003
2023-01-18,24.5,16.4,3.0,Cape_Town,8.100000000000001
2023-01-19,27.0,19.6,0.2,Cape_Town,7.399999999999999
2023-01-20,27.1,16.5,0.0,Cape_Town,10.600000000000001
2023-01-21,25.8,16.2,0.0,Cape_Town,9.600000000000001
2023-01-22,26.9,16.9,0.1,Cape_Town,10.0
2023-01-23,26.7,16.8,0.0,Cape_Town,9.899999999999999
2023-01-24,22.2,16.6,0.7,Cape_Town,5.599999999999998
2023-01-25,24.6,14.2,0.0,Cape_Town,10.400000000000002
2023-01-26,26.3,15.4,0.0,Cape_Town,10.9
2023-01-27,27.0,17.1,0.0,Cape_Town,9.899999999999999
2023-01-28,23.1,17.3,0.7,Cape_Town,5.800000000000001
2023-01-29,29.2,15.9,0.0,Cape_Town,13.299999999999999
2023-01-30,31.6,16.6,0.0,Cape_Town,15.0
2023-01-31,32.7,15.4,0.0,Cape_Town,17.300000000000004
2023-02-01,27.2,18.1,0.1,Cape_Town,9.099999999999998
2023-02-02,25.7,16.4,0.0,Cape_Town,9.3
2023-02-03,27.6,16.7,0.0,Cape_Town,10.900000000000002
2023-02-04,31.1,16.0,0.1,Cape_Town,15.100000000000001
2023-02-05,24.1,19.8,1.0,Cape_Town,4.300000000000001
2023-02-06,31.8,19.4,0.0,Cape_Town,12.400000000000002
2023-02-07,26.8,19.3,0.0,Cape_Town,7.5
2023-02-08,32.2,18.4,0.0,Cape_Town,13.800000000000004
2023-02-09,32.2,15.8,0.0,Cape_Town,16.400000000000002
2023-02-10,35.7,18.5,0.0,Cape_Town,17.200000000000003
2023-02-11,35.5,18.2,0.0,Cape_Town,17.3
2023-02-12,27.4,19.9,0.1,Cape_Town,7.5
2023-02-13,28.9,18.0,0.0,Cape_Town,10.899999999999999
2023-02-14,26.7,18.5,0.0,Cape_Town,8.2
2023-02-15,25.3,18.8,0.0,Cape_Town,6.5
2023-02-16,29.2,19.4,0.0,Cape_Town,9.8
2023-02-17,26.8,19.4,0.3,Cape_Town,7.400000000000002
2023-02-18,26.3,17.9,0.0,Cape_Town,8.400000000000002
2023-02-19,27.2,15.5,0.0,Cape_Town,11.7
2023-02-20,19.7,13.7,17.6,Cape_Town,6.0
2023-02-21,20.6,11.9,0.0,Cape_Town,8.700000000000001
2023-02-22,25.5,13.4,0.0,Cape_Town,12.1
2023-02-23,27.1,16.7,0.0,Cape_Town,10.400000000000002
2023-02-24,26.0,17.6,0.4,Cape_Town,8.399999999999999
2023-02-25,24.1,15.9,0.0,Cape_Town,8.200000000000001
2023-02-26,27.2,15.5,0.0,Cape_Town,11.7
2023-02-27,27.1,17.3,0.0,Cape_Town,9.8
2023-02-28,26.6,17.9,0.0,Cape_Town,8.700000000000003
2023-03-01,26.2,17.2,0.0,Cape_Town,9.0
2023-03-02,30.1,15.1,0.0,Cape_Town,15.000000000000002
2023-03-03,24.8,15.1,0.0,Cape_Town,9.700000000000001
2023-03-04,28.9,16.5,0.4,Cape_Town,12.399999999999999
2023-03-05,19.4,16.4,20.1,Cape_Town,3.0
2023-03-06,22.6,16.5,3.9,Cape_Town,6.100000000000001
2023-03-07,29.0,16.5,0.9,Cape_Town,12.5
2023-03-08,21.3,14.8,0.0,Cape_Town,6.5
2023-03-09,19.6,14.1,5.9,Cape_Town,5.500000000000002
2023-03-10,21.5,11.1,0.0,Cape_Town,10.4
2023-03-11,21.9,14.8,5.3,Cape_Town,7.099999999999998
2023-03-12,26.3,12.7,0.0,Cape_Town,13.600000000000001
2023-03-13,25.1,15.4,0.0,Cape_Town,9.700000000000001
2023-03-14,27.2,18.1,0.0,Cape_Town,9.099999999999998
2023-03-15,33.5,19.8,0.0,Cape_Town,13.7
2023-03-16,34.3,17.9,0.0,Cape_Town,16.4
2023-03-17,23.2,16.5,0.6,Cape_Town,6.699999999999999
2023-03-18,21.7,15.4,3.4,Cape_Town,6.299999999999999
2023-03-19,22.5,14.8,0.0,Cape_Town,7.699999999999999
2023-03-20,20.9,16.3,5.5,Cape_Town,4.599999999999998
2023-03-21,21.9,15.0,3.8,Cape_Town,6.899999999999999
2023-03-22,23.7,15.4,0.0,Cape_Town,8.299999999999999
2023-03-23,30.2,17.8,5.8,Cape_Town,12.399999999999999
2023-03-24,22.9,16.4,17.7,Cape_Town,6.5
2023-03-25,20.2,16.2,6.5,Cape_Town,4.0
2023-03-26,20.5,14.4,0.4,Cape_Town,6.1
2023-03-27,27.9,9.8,0.0,Cape_Town,18.099999999999998
2023-03-28,21.7,12.0,0.0,Cape_Town,9.7
2023-03-29,20.2,13.4,0.1,Cape_Town,6.799999999999999
2023-03-30,22.1,12.3,0.0,Cape_Town,9.8
2023-03-31,22.6,15.3,0.0,Cape_Town,7.300000000000001
2023-04-01,26.4,15.6,0.0,Cape_Town,10.799999999999999
2023-04-02,23.4,12.2,0.1,Cape_Town,11.2
2023-04-03,22.0,14.0,0.5,Cape_Town,8.0
2023-04-04,24.7,12.5,0.0,Cape_Town,12.2
2023-04-05,32.2,11.9,0.0,Cape_Town,20.300000000000004
2023-04-06,31.0,16.4,0.0,Cape_Town,14.600000000000001
2023-04-07,19.6,15.4,4.4,Cape_Town,4.200000000000001
2023-04-08,18.8,12.9,0.0,Cape_Town,5.9
2023-04-09,20.8,10.4,0.0,Cape_Town,10.4
2023-04-10,20.0,11.1,0.5,Cape_Town,8.9
2023-04-11,20.3,8.5,0.0,Cape_Town,11.8
2023-04-12,19.4,11.1,0.2,Cape_Town,8.299999999999999
2023-04-13,21.6,12.5,0.4,Cape_Town,9.100000000000001
2023-04-14,19.6,13.2,0.0,Cape_Town,6.400000000000002
2023-04-15,22.1,13.2,0.0,Cape_Town,8.900000000000002
2023-04-16,28.5,12.0,0.0,Cape_Town,16.5
2023-04-17,25.4,13.4,0.0,Cape_Town,11.999999999999998
2023-04-18,24.7,13.3,0.0,Cape_Town,11.399999999999999
2023-04-19,24.6,11.0,0.0,Cape_Town,13.600000000000001
2023-04-20,18.2,11.7,7.9,Cape_Town,6.5
2023-04-21,17.4,8.7,0.1,Cape_Town,8.7
2023-04-22,15.8,11.4,8.8,Cape_Town,4.4
2023-04-23,19.0,14.9,21.1,Cape_Town,4.1
2023-04-24,19.6,14.7,27.9,Cape_Town,4.900000000000002
2023-04-25,21.4,12.6,0.0,Cape_Town,8.799999999999999
2023-04-26,19.4,10.0,0.0,Cape_Town,9.399999999999999
2023-04-27,19.2,12.3,18.7,Cape_Town,6.899999999999999
2023-04-28,18.8,11.6,0.0,Cape_Town,7.200000000000001
2023-04-29,19.9,12.8,0.5,Cape_Town,7.099999999999998
2023-04-30,22.1,10.3,0.0,Cape_Town,11.8
2023-05-01,19.7,12.5,0.0,Cape_Town,7.199999999999999
2023-05-02,21.1,12.7,0.6,Cape_Town,8.400000000000002
2023-05-03,21.1,12.3,0.0,Cape_Town,8.8
2023-05-04,20.4,10.9,0.0,Cape_Town,9.499999999999998
2023-05-05,21.0,13.4,0.0,Cape_Town,7.6
2023-05-06,19.7,11.4,0.6,Cape_Town,8.299999999999999
2023-05-07,21.2,13.0,0.4,Cape_Town,8.2
2023-05-08,20.6,10.5,0.0,Cape_Town,10.100000000000001
2023-05-09,22.1,12.3,0.0,Cape_Town,9.8
2023-05-10,23.7,11.0,0.0,Cape_Town,12.7
2023-05-11,16.5,12.4,5.3,Cape_Town,4.1
2023-05-12,16.7,10.8,0.7,Cape_Town,5.899999999999999
2023-05-13,17.8,12.2,0.0,Cape_Town,5.600000000000001
2023-05-14,19.7,13.3,0.0,Cape_Town,6.399999999999999
2023-05-15,20.5,11.0,0.0,Cape_Town,9.5
2023-05-16,19.6,11.5,0.0,Cape_Town,8.100000000000001
2023-05-17,17.4,9.5,2.1,Cape_Town,7.899999999999999
2023-05-18,16.9,9.8,0.0,Cape_Town,7.099999999999998
2023-05-19,17.3,6.4,0.0,Cape_Town,10.9
2023-05-20,16.9,8.1,0.0,Cape_Town,8.799999999999999
2023-05-21,18.1,12.2,10.0,Cape_Town,5.900000000000002
2023-05-22,20.2,7.0,0.0,Cape_Town,13.2
2023-05-23,17.5,10.0,0.0,Cape_Town,7.5
2023-05-24,17.8,10.0,0.3,Cape_Town,7.800000000000001
2023-05-25,13.4,9.4,42.4,Cape_Town,4.0
2023-05-26,15.3,8.8,0.0,Cape_Town,6.5
2023-05-27,16.0,5.7,0.0,Cape_Town,10.3
2023-05-28,17.9,6.2,0.0,Cape_Town,11.7
2023-05-29,19.6,12.2,10.9,Cape_Town,7.400000000000002
2023-05-30,14.1,11.7,7.3,Cape_Town,2.4000000000000004
2023-05-31,19.0,14.0,2.0,Cape_Town,5.0
2023-06-01,18.7,12.4,0.0,Cape_Town,6.299999999999999
2023-06-02,17.8,10.9,0.5,Cape_Town,6.9
2023-06-03,16.3,10.5,11.6,Cape_Town,5.800000000000001
2023-06-04,15.1,10.1,9.2,Cape_Town,5.0
2023-06-05,14.4,8.6,0.0,Cape_Town,5.800000000000001
2023-06-06,16.3,6.6,0.0,Cape_Town,9.700000000000001
2023-06-07,14.3,6.7,9.0,Cape_Town,7.6000000000000005
2023-06-08,16.4,13.1,14.4,Cape_Town,3.299999999999999
2023-06-09,16.3,10.9,1.9,Cape_Town,5.4
2023-06-10,16.4,9.6,0.0,Cape_Town,6.799999999999999
2023-06-11,15.8,10.0,7.3,Cape_Town,5.800000000000001
2023-06-12,15.7,12.5,2.4,Cape_Town,3.1999999999999993
2023-06-13,16.4,14.1,8.9,Cape_Town,2.299999999999999
2023-06-14,15.7,12.5,28.6,Cape_Town,3.1999999999999993
2023-06-15,17.6,10.6,22.3,Cape_Town,7.000000000000002
2023-06-16,16.7,10.4,2.1,Cape_Town,6.299999999999999
2023-06-17,16.0,11.8,23.8,Cape_Town,4.199999999999999
2023-06-18,14.9,11.1,2.0,Cape_Town,3.8000000000000007
2023-06-19,15.0,11.4,11.3,Cape_Town,3.5999999999999996
2023-06-20,14.9,8.7,0.2,Cape_Town,6.200000000000001
2023-06-21,13.9,9.7,1.4,Cape_Town,4.200000000000001
2023-06-22,19.6,6.3,0.0,Cape_Town,13.3
2023-06-23,15.9,8.9,2.5,Cape_Town,7.0
2023-06-24,17.0,12.2,0.5,Cape_Town,4.800000000000001
2023-06-25,16.1,12.6,0.0,Cape_Town,3.5000000000000018
2023-06-26,18.6,11.7,0.0,Cape_Town,6.900000000000002
2023-06-27,15.7,9.6,3.7,Cape_Town,6.1
2023-06-28,16.7,6.8,1.5,Cape_Town,9.899999999999999
2023-06-29,15.8,11.2,10.3,Cape_Town,4.600000000000001
2023-06-30,16.5,10.1,0.5,Cape_Town,6.4
2023-07-01,17.4,7.4,0.0,Cape_Town,9.999999999999998
2023-07-02,18.7,8.4,0.0,Cape_Town,10.299999999999999
2023-07-03,18.9,8.6,0.0,Cape_Town,10.299999999999999
2023-07-04,15.8,8.8,0.0,Cape_Town,7.0
2023-07-05,17.2,8.3,0.0,Cape_Town,8.899999999999999
2023-07-06,23.9,6.4,0.0,Cape_Town,17.5
2023-07-07,15.6,12.1,4.2,Cape_Town,3.5
2023-07-08,13.8,8.2,9.6,Cape_Town,5.600000000000001
2023-07-09,14.5,7.0,2.5,Cape_Town,7.5
2023-07-10,14.8,5.2,0.0,Cape_Town,9.600000000000001
2023-07-11,17.5,5.6,0.0,Cape_Town,11.9
2023-07-12,19.7,2.9,0.0,Cape_Town,16.8
2023-07-13,24.3,5.5,0.0,Cape_Town,18.8
2023-07-14,23.1,7.7,0.0,Cape_Town,15.400000000000002
2023-07-15,16.9,6.5,0.7,Cape_Town,10.399999999999999
2023-07-16,16.5,13.0,4.4,Cape_Town,3.5
2023-07-17,18.9,9.8,0.0,Cape_Town,9.099999999999998
2023-07-18,15.7,9.6,10.0,Cape_Town,6.1
2023-07-19,14.1,7.8,0.0,Cape_Town,6.3
2023-07-20,16.0,5.5,0.0,Cape_Town,10.5
2023-07-21,17.7,3.5,0.0,Cape_Town,14.2
2023-07-22,16.2,2.9,0.4,Cape_Town,13.299999999999999
2023-07-23,15.5,8.4,0.5,Cape_Town,7.1
2023-07-24,14.8,1.7,0.0,Cape_Town,13.100000000000001
2023-07-25,17.1,5.9,0.0,Cape_Town,11.200000000000001
2023-07-26,15.9,7.3,0.3,Cape_Town,8.600000000000001
2023-07-27,17.0,6.5,0.2,Cape_Town,10.5
2023-07-28,15.2,5.8,13.4,Cape_Town,9.399999999999999
2023-07-29,13.4,8.1,9.7,Cape_Town,5.300000000000001
2023-07-30,13.3,6.9,8.0,Cape_Town,6.4
2023-07-31,15.3,8.8,1.3,Cape_Town,6.5
